Survey,Q1,Q2,Hours,Grade,Credits
1576,5,4,1,3.3,3
1576,5,5,6.5,3.65,3
1576,3,3,8.5,3,3
1576,5,5,4.5,3,3
1576,5,5,10.5,3.65,3
1577,4,4,4.5,2.3,3
1577,5,5,8.5,3,3
1577,4,4,8.5,3.95,3
1577,4,5,4.5,3.65,3
1577,5,5,8.5,3,3
1577,4,4,4.5,2.65,3
1578,5,5,6.5,3,3
1578,5,4,4.5,3.3,3
1578,5,5,8.5,3,3
1578,3,3,4.5,2,3
1578,5,4,NA,2,3
1578,5,5,6.5,3,3
1578,5,5,12.5,3,3
1578,5,5,8.5,3.65,3
1578,5,5,22.5,3.95,3
1578,5,5,6.5,2.65,3
1578,5,5,6.5,3.65,3
1578,4,4,6.5,3.3,3
1578,4,5,2.5,3,3
1578,4,4,4.5,3,3
1578,5,4,4.5,3.3,3
1578,4,4,4.5,3.65,3
1578,5,5,4.5,2.3,3
1578,4,4,4.5,2.65,3
1578,5,5,8.5,2.65,3
1578,5,5,4.5,3,3
1578,5,5,4.5,3,3
1578,4,3,4.5,2.3,3
1578,3,4,4.5,1.3,3
1578,5,5,6.5,3.3,3
1578,4,5,4.5,2.3,3
1578,5,5,4.5,2.65,3
1578,5,5,4.5,3.3,3
1578,5,5,4.5,3.3,3
1579,3,3,10.5,2.65,3
1579,4,3,8.5,3.3,3
1579,5,5,8.5,3.65,3
1579,4,4,6.5,3,3
1579,3,4,8.5,3.3,3
1579,2,3,6.5,3.3,3
1579,5,5,6.5,2,3
1579,3,3,6.5,1.65,3
1579,3,3,6.5,2.65,3
1579,4,4,6.5,1.65,3
1579,3,4,6.5,2.65,3
1579,3,3,4.5,3.3,3
1579,3,3,8.5,3.3,3
1579,5,5,8.5,3.65,3
1579,4,5,4.5,3.65,3
1579,5,5,8.5,3.65,3
1579,4,4,8.5,3.65,3
1579,3,3,4.5,2.65,3
1579,3,4,4.5,1.65,3
1579,3,3,6.5,2.65,3
1579,5,5,6.5,2.3,3
1579,4,4,4.5,3,3
1579,3,3,4.5,2.65,3
1579,5,5,10.5,3.65,3
1579,5,5,6.5,3.65,3
1579,5,5,6.5,3.65,3
1580,5,5,10.5,3.3,3
1580,4,3,8.5,2.65,3
1580,5,5,4.5,3.3,3
1580,3,3,12.5,2.3,3
1580,5,5,6.5,3,3
1580,5,5,8.5,3.65,3
1580,4,4,4.5,2.65,3
1580,4,4,4.5,3.65,3
1580,5,5,2.5,3,3
1581,4,5,6.5,3,3
1581,3,3,4.5,2,3
1581,3,4,4.5,2.65,3
1581,4,5,14.5,1.65,3
1581,4,4,4.5,3.65,3
1581,4,5,8.5,3.3,3
1581,4,3,8.5,3,3
1581,3,3,6.5,3,3
1581,4,4,4.5,2,3
1581,4,4,2.5,3.65,3
1581,5,5,6.5,3.65,3
1581,3,3,4.5,2,3
1581,5,5,2.5,3.3,3
1581,4,5,4.5,3,3
1581,5,5,8.5,3.3,3
1581,4,4,4.5,3,3
1581,5,4,6.5,3.3,3
1581,4,4,6.5,3,3
1581,3,4,6.5,2.65,3
1581,3,4,6.5,3.3,3
1581,4,4,4.5,3.3,3
1581,5,5,4.5,3,3
1581,4,4,6.5,3,3
1581,4,4,8.5,2,3
1581,3,3,6.5,3,3
1581,4,4,6.5,3,3
1581,5,5,8.5,3,3
1581,3,3,6.5,3.3,3
1582,3,3,6.5,3.95,3
1582,5,5,2.5,3.3,3
1582,4,4,6.5,3,3
1582,5,5,6.5,3.95,3
1582,5,5,6.5,3.3,3
1582,3,4,6.5,3.3,3
1582,4,5,4.5,3,3
1582,5,5,1,3,3
1582,4,4,4.5,2,3
1582,4,3,6.5,3.3,3
1582,2,2,4.5,2,3
1582,5,5,4.5,2.65,3
1582,4,4,10.5,3,3
1582,4,3,6.5,3.3,3
1582,5,5,8.5,2.65,3
1582,5,5,6.5,3.3,3
1582,3,4,4.5,2.65,3
1582,4,5,6.5,3.3,3
1582,4,5,2.5,3.3,3
1582,3,4,4.5,3,3
1582,4,4,6.5,3.65,3
1582,4,4,6.5,3,3
1582,3,3,4.5,2.65,3
1582,5,5,4.5,3.3,3
1582,3,4,4.5,3,3
1582,5,5,6.5,2.65,3
1582,4,4,2.5,3.65,3
1582,4,4,4.5,2.65,3
1583,4,4,6.5,3.95,3
1583,3,3,4.5,2.65,3
1583,4,4,6.5,2.65,3
1583,4,4,4.5,3,3
1583,4,4,6.5,3.65,3
1583,3,3,6.5,3.3,3
1583,3,3,8.5,3,3
1583,5,5,10.5,3,3
1583,4,4,6.5,3.65,3
1583,3,3,4.5,2.65,3
1583,4,3,2.5,3.65,3
1583,4,4,6.5,3.3,3
1583,3,4,6.5,3,3
1583,4,4,6.5,3.65,3
1583,4,4,8.5,3.65,3
1583,4,4,8.5,3.3,3
1583,3,3,6.5,3,3
1583,3,3,4.5,3,3
1583,3,3,2.5,3.3,3
1583,4,4,6.5,3.3,3
1583,4,4,6.5,3.3,3
1583,4,5,8.5,3,3
1583,4,4,4.5,3,3
1583,4,4,6.5,3,3
1583,4,5,4.5,3,3
1583,4,4,8.5,3,3
1583,3,3,4.5,3,3
1584,4,3,4.5,3,3
1584,4,4,4.5,3.65,3
1584,3,3,6.5,3.95,3
1584,4,4,4.5,3,3
1584,5,4,6.5,3.3,3
1584,4,4,12.5,3.3,3
1584,3,4,6.5,2.65,3
1584,4,4,6.5,3.65,3
1584,4,3,6.5,3.3,3
1584,3,3,4.5,3.65,3
1584,4,4,12.5,3.65,3
1584,5,5,8.5,3.3,3
1584,3,3,6.5,3.3,3
1584,5,5,6.5,3.3,3
1584,4,3,10.5,3.95,3
1584,4,4,4.5,3.65,3
1584,2,4,4.5,3.65,3
1584,2,2,6.5,3.65,3
1584,2,3,2.5,3,3
1584,4,4,4.5,3.65,3
1584,3,4,6.5,2.65,3
1584,3,3,8.5,3.65,3
1584,4,5,4.5,3.95,3
1585,5,5,6.5,3,3
1585,5,5,6.5,3.65,3
1585,5,5,6.5,3.95,3
1585,3,3,2.5,2.65,3
1585,5,5,4.5,3.3,3
1585,5,5,6.5,3.95,3
1585,5,5,4.5,NA,3
1585,5,5,4.5,3.3,3
1585,3,4,8.5,2.65,3
1585,5,5,10.5,2.65,3
1585,4,4,4.5,3.3,3
1585,5,5,4.5,3.65,3
1585,4,5,10.5,3.95,3
1585,4,4,8.5,3,3
1585,4,4,10.5,3.65,3
1585,3,3,6.5,2.65,3
1585,5,5,4.5,3,3
1585,4,4,6.5,3,3
1585,5,5,4.5,3.3,3
1585,3,3,10.5,2,3
1585,5,5,8.5,3.3,3
1585,4,5,8.5,2.3,3
1585,4,4,4.5,2.65,3
1585,5,5,4.5,3,3
1585,5,5,6.5,3.65,3
1585,5,4,6.5,3.3,3
1586,3,4,4.5,2.65,3
1586,4,4,4.5,3,3
1586,2,3,6.5,2.3,3
1586,5,5,10.5,3,3
1586,4,5,4.5,2.65,3
1586,5,5,6.5,3.65,3
1586,4,5,4.5,3.3,3
1586,4,3,6.5,3.3,3
1586,3,4,4.5,2,3
1586,3,3,4.5,2.3,3
1586,4,4,6.5,3.65,3
1586,4,4,4.5,3.3,3
1586,2,3,4.5,3.3,3
1586,3,4,8.5,3.3,3
1586,2,2,4.5,2.3,3
1586,4,4,4.5,2.65,3
1586,5,5,8.5,3.65,3
1586,3,4,2.5,3,3
1586,4,4,4.5,2.65,3
1586,4,4,6.5,3,3
1586,5,5,4.5,2.3,3
1586,3,3,8.5,2.65,3
1586,4,4,4.5,2.65,3
1586,4,4,4.5,3.65,3
1586,5,5,4.5,3.65,3
1586,4,4,10.5,2.65,3
1586,4,4,4.5,2.65,3
1587,5,5,4.5,3,3
1587,4,3,4.5,3,3
1587,5,5,NA,3.95,3
1587,4,4,6.5,3.3,3
1587,3,5,4.5,3.3,3
1587,4,4,6.5,3,3
1587,4,4,4.5,3.3,3
1587,4,3,6.5,3.65,3
1587,4,4,6.5,3.3,3
1587,4,4,10.5,3.3,3
1587,4,4,12.5,3.65,3
1587,5,5,2.5,2,3
1587,4,4,4.5,3.65,3
1587,3,3,10.5,3.65,3
1587,2,3,2.5,3,3
1587,5,5,4.5,3,3
1587,5,5,4.5,3.95,3
1587,3,3,4.5,3.3,3
1587,5,5,6.5,3,3
1587,5,5,6.5,3.3,3
1587,5,5,6.5,3.65,3
1587,4,4,6.5,2.3,3
1587,4,4,4.5,3.3,3
1587,5,5,4.5,3.95,3
1587,3,3,4.5,3,3
1587,4,4,4.5,3.65,3
1587,4,4,4.5,3,3
1587,4,4,4.5,3.3,3
1587,5,5,4.5,3.3,3
1588,4,3,10.5,1.3,3
1588,3,3,4.5,2.65,3
1588,3,3,4.5,2.65,3
1588,5,5,4.5,3.3,3
1588,4,4,4.5,3,3
1588,4,4,4.5,2.65,3
1588,5,5,NA,3.95,3
1588,4,5,4.5,3.65,3
1588,3,3,4.5,3.65,3
1588,5,5,12.5,3.3,3
1588,3,4,6.5,3,3
1588,4,5,4.5,3.65,3
1588,4,4,6.5,3.65,3
1588,3,5,4.5,3,3
1588,3,4,10.5,3.3,3
1588,5,5,10.5,3.95,3
1588,3,3,4.5,3,3
1588,5,5,4.5,3.65,3
1588,3,4,6.5,3.3,3
1588,3,4,6.5,3,3
1588,3,3,12.5,2,3
1588,4,4,2.5,2.65,3
1588,3,4,2.5,2.65,3
1588,4,4,4.5,3,3
1588,3,4,2.5,3.3,3
1588,5,5,NA,2,3
1588,3,2,8.5,3.3,3
1588,4,4,4.5,3.65,3
1588,4,4,10.5,3.65,3
1588,3,3,4.5,3.95,3
1588,5,5,4.5,3.65,3
1588,4,4,4.5,3.3,3
1589,2,3,8.5,3,3
1589,5,5,4.5,3.65,3
1589,5,5,12.5,3.65,3
1589,4,4,4.5,3.95,3
1589,3,4,4.5,2,3
1589,5,5,6.5,3.3,3
1589,2,2,2.5,2.65,3
1589,3,3,4.5,3.3,3
1589,4,4,12.5,2,3
1589,4,4,4.5,3.3,3
1589,5,5,4.5,3.95,3
1589,3,3,2.5,3.65,3
1589,3,4,6.5,3.3,3
1589,4,4,8.5,2.65,3
1589,3,3,4.5,3,3
1589,3,3,6.5,3.65,3
1589,4,4,6.5,3,3
1589,1,2,4.5,3.3,3
1589,4,3,6.5,3,3
1589,4,4,10.5,3.3,3
1589,2,3,6.5,2.3,3
1589,3,4,4.5,3,3
1589,2,3,6.5,3.3,3
1589,4,4,8.5,3.3,3
1589,4,4,6.5,3.95,3
1589,3,4,6.5,3,3
1589,2,3,4.5,2.65,3
1590,2,2,2.5,3,3
1590,3,3,4.5,3,3
1590,4,4,2.5,2,3
1590,4,4,4.5,3,3
1590,2,3,4.5,1.65,3
1590,5,4,4.5,3.65,3
1590,4,4,8.5,3.95,3
1590,4,5,4.5,3.65,3
1590,3,4,10.5,2.65,3
1590,3,3,4.5,3.3,3
1590,4,4,4.5,2.65,3
1590,3,4,4.5,3.65,3
1590,3,4,4.5,3.3,3
1590,3,2,4.5,3.95,3
1590,4,4,6.5,2,3
1590,2,2,8.5,3,3
1590,4,4,6.5,3,3
1590,2,3,6.5,2,3
1590,4,4,10.5,3.65,3
1590,5,4,4.5,3,3
1590,2,2,6.5,3,3
1590,4,4,4.5,3.95,3
1591,3,3,6.5,3.3,3
1591,4,4,4.5,1.65,3
1591,3,3,6.5,2.65,3
1591,4,4,4.5,3.3,3
1591,2,3,4.5,3,3
1591,3,3,6.5,3.3,3
1591,3,3,6.5,3.3,3
1591,4,4,6.5,1.65,3
1591,4,5,10.5,3,3
1591,3,4,12.5,2.3,3
1591,3,4,8.5,3.3,3
1591,5,4,6.5,3.65,3
1591,4,4,6.5,3.65,3
1591,3,3,4.5,2,3
1591,4,5,6.5,2.65,3
1591,2,3,8.5,3,3
1591,4,5,10.5,2.65,3
1591,4,4,8.5,3,3
1591,4,4,4.5,3.3,3
1591,3,3,6.5,2.65,3
1591,3,4,8.5,3.65,3
1591,4,5,6.5,3.3,3
1591,3,3,6.5,2,3
1591,4,4,6.5,3,3
1591,2,3,6.5,2.65,3
1591,5,5,8.5,3.65,3
1591,5,5,6.5,2.65,3
1591,4,4,8.5,2.65,3
1591,5,5,8.5,NA,3
1592,4,3,4.5,3.65,3
1592,3,4,4.5,3.65,3
1592,5,4,4.5,3.3,3
1592,4,4,6.5,3.3,3
1592,4,4,6.5,3.65,3
1592,2,2,6.5,3.3,3
1592,3,3,6.5,3.65,3
1592,3,3,6.5,2.3,3
1592,4,4,4.5,2.3,3
1592,5,4,6.5,2.3,3
1592,3,4,8.5,2.3,3
1592,3,3,4.5,1.65,3
1592,4,3,8.5,3,3
1592,4,4,4.5,2.65,3
1592,4,4,2.5,3.3,3
1592,4,4,6.5,3.65,3
1592,4,4,6.5,3.3,3
1592,4,3,4.5,3,3
1592,3,3,10.5,2.65,3
1592,4,4,6.5,2,3
1592,2,3,4.5,2,3
1592,3,3,6.5,3.65,3
1592,5,5,6.5,3.65,3
1592,4,5,8.5,2.3,3
1592,4,4,4.5,3.3,3
1592,4,4,2.5,3.65,3
1593,4,4,6.5,3.95,3
1593,4,3,4.5,3,3
1593,4,4,6.5,3.95,3
1593,5,5,8.5,3.3,3
1593,3,3,8.5,2.3,3
1593,5,4,6.5,3.65,3
1593,1,2,6.5,1.65,3
1593,5,5,6.5,3.3,3
1593,4,4,4.5,2.3,3
1593,3,4,4.5,2.3,3
1593,4,4,4.5,3.65,3
1593,3,3,4.5,3.65,3
1593,5,4,4.5,3.3,3
1593,5,5,8.5,3.65,3
1593,5,4,4.5,2.65,3
1593,2,3,4.5,3,3
1593,5,4,6.5,3.65,3
1593,4,4,6.5,2,3
1593,4,4,4.5,3.3,3
1593,5,5,4.5,3.3,3
1593,5,4,6.5,3.3,3
1593,4,3,6.5,2.65,3
1593,4,4,6.5,3,3
1593,3,3,4.5,3.3,3
1593,4,3,8.5,3.65,3
1593,4,4,4.5,2.3,3
1593,3,3,6.5,3,3
1593,4,4,4.5,2.3,3
1593,5,5,2.5,3.3,3
1594,4,5,8.5,3,3
1594,4,4,12.5,3,3
1594,5,5,6.5,1.3,3
1594,5,4,8.5,2.65,3
1594,4,4,4.5,3,3
1594,3,4,6.5,2.3,3
1594,5,5,6.5,3.3,3
1594,5,5,8.5,3,3
1594,4,4,4.5,1.65,3
1594,4,4,6.5,3.3,3
1594,5,5,12.5,3,3
1594,5,4,6.5,3.65,3
1594,5,5,4.5,3.95,3
1594,3,4,1,3,3
1594,5,5,6.5,3.3,3
1594,5,5,6.5,3.65,3
1594,4,4,4.5,3,3
1594,4,4,4.5,3,3
1594,4,4,6.5,3,3
1594,5,5,2.5,1.65,3
1594,5,5,2.5,15,3
1594,5,4,6.5,3.3,3
1594,5,5,8.5,3,3
1594,5,5,4.5,3,3
1594,4,4,4.5,1.65,3
1594,5,5,4.5,3.3,3
1594,4,3,8.5,3.65,3
1594,5,4,6.5,3.3,3
1594,5,4,8.5,3.3,3
1594,5,4,8.5,2.65,3
1595,4,5,8.5,3,3
1595,5,4,4.5,3,3
1595,5,5,2.5,3.3,3
1595,3,4,10.5,2.65,3
1595,5,4,4.5,2.65,3
1595,5,5,6.5,2.3,3
1595,3,3,8.5,2.3,3
1595,4,3,6.5,3,3
1595,3,3,6.5,3,3
1595,4,4,2.5,3,3
1595,5,5,12.5,3.65,3
1595,4,4,4.5,2.65,3
1595,4,4,4.5,2.65,3
1595,5,4,6.5,2,3
1595,4,4,4.5,3,3
1595,5,5,8.5,3.65,3
1595,4,4,12.5,3,3
1595,4,5,6.5,2.65,3
1595,5,5,4.5,NA,3
1595,3,3,4.5,3,3
1595,4,4,4.5,3,3
1595,4,4,NA,NA,3
1595,3,4,6.5,3,3
1595,4,5,6.5,2.3,3
1595,5,4,4.5,3.3,3
1595,5,5,4.5,3.95,3
1595,4,4,6.5,2.3,3
1595,4,4,8.5,2,3
1595,4,5,10.5,3.3,3
1595,5,5,6.5,3.3,3
1595,5,5,4.5,3.3,3
1596,4,3,2.5,2.3,3
1596,3,3,6.5,3,3
1596,3,3,4.5,2.65,3
1596,4,3,8.5,3,3
1596,4,4,4.5,2.65,3
1596,5,4,6.5,3,3
1596,5,5,4.5,2.3,3
1596,5,4,6.5,3,3
1596,3,3,4.5,3,3
1596,5,5,4.5,3.3,3
1596,5,5,4.5,NA,3
1596,4,3,4.5,3.3,3
1596,4,4,4.5,2.3,3
1596,4,3,4.5,2.65,3
1596,5,5,6.5,3.65,3
1596,5,5,4.5,3.3,3
1596,4,4,10.5,3.3,3
1596,4,3,6.5,3,3
1596,4,4,4.5,3,3
1596,4,5,4.5,2.65,3
1596,4,4,4.5,3.3,3
1596,5,4,4.5,2.3,3
1596,4,4,4.5,3,3
1596,5,5,4.5,3,3
1596,5,5,4.5,3,3
1596,5,5,6.5,3.3,3
1596,4,5,6.5,3.65,3
1596,5,5,4.5,3.95,3
1597,3,3,6.5,3.65,3
1597,2,3,10.5,3,3
1597,5,5,4.5,2.65,3
1597,4,5,8.5,3.3,3
1597,3,3,6.5,3.3,3
1597,4,3,6.5,2.3,3
1597,4,4,4.5,3.65,3
1597,3,3,6.5,2,3
1597,3,3,6.5,2.65,3
1597,3,4,8.5,3.3,3
1597,3,4,6.5,2,3
1597,4,4,8.5,3.65,3
1597,4,4,6.5,3.65,3
1597,4,5,4.5,2.65,3
1597,5,5,6.5,3,3
1597,3,3,8.5,2.65,3
1597,4,4,22.5,3.3,3
1597,0,1,12.5,3,3
1597,5,5,6.5,3.65,3
1597,3,3,6.5,NA,3
1597,4,4,8.5,3.3,3
1597,5,4,8.5,3,3
1597,4,5,6.5,3.3,3
1597,5,4,4.5,3.65,3
1597,4,4,8.5,1.65,3
1597,4,5,6.5,3.95,3
1597,2,2,4.5,3,3
1597,4,5,6.5,2,3
1597,4,3,6.5,3,3
1597,3,3,6.5,2,3
1598,2,3,8.5,3,3
1598,3,4,6.5,2.65,3
1598,4,4,8.5,2,3
1598,4,5,10.5,3.3,3
1598,4,3,6.5,2.65,3
1598,3,3,2.5,2.65,3
1598,3,3,8.5,2.65,3
1598,2,2,6.5,2.65,3
1598,3,3,8.5,1,3
1598,4,4,6.5,3.3,3
1598,3,3,6.5,3,3
1598,5,5,6.5,3.65,3
1598,5,5,6.5,3.3,3
1598,4,4,4.5,3,3
1598,4,3,6.5,3.65,3
1598,5,5,6.5,2.3,3
1598,3,3,8.5,3.3,3
1598,3,3,6.5,1,3
1598,4,5,8.5,3.95,3
1598,3,4,6.5,2,3
1598,4,4,8.5,2.3,3
1598,3,4,6.5,2.65,3
1598,5,5,6.5,3.65,3
1598,4,4,4.5,3.3,3
1598,4,4,6.5,3.3,3
1598,5,5,10.5,3.65,3
1598,3,3,14.5,2,3
1598,5,5,8.5,3.3,3
1598,3,3,4.5,3,3
1598,4,4,8.5,2.3,3
1598,3,3,10.5,3,3
1598,5,5,6.5,2.65,3
1599,5,4,6.5,2.65,3
1599,2,4,6.5,3.3,3
1599,3,3,6.5,2.3,3
1599,3,3,6.5,3.65,3
1599,5,5,6.5,3.3,3
1599,2,2,10.5,0,3
1599,3,4,4.5,3,3
1599,4,4,10.5,3.65,3
1599,4,3,6.5,3,3
1599,4,4,4.5,3.65,3
1599,3,3,6.5,3,3
1599,2,2,8.5,2.65,3
1599,3,3,10.5,3.3,3
1599,3,4,4.5,2.65,3
1599,4,5,4.5,3.3,3
1599,4,4,4.5,3.65,3
1599,3,3,4.5,3,3
1599,3,3,2.5,1.65,3
1599,4,4,6.5,3.65,3
1599,3,5,6.5,3.3,3
1599,5,4,4.5,3.3,3
1599,2,2,6.5,2.3,3
1599,3,3,NA,3,3
1600,5,4,6.5,2.65,3
1600,5,5,4.5,3,3
1600,2,3,4.5,2.65,3
1600,3,3,NA,2.65,3
1600,2,2,6.5,2.3,3
1600,3,4,6.5,2.65,3
1600,5,4,6.5,3.65,3
1600,3,5,6.5,1.3,3
1600,5,5,4.5,3.65,3
1600,4,4,6.5,3.3,3
1600,2,3,6.5,0.75,3
1600,4,4,6.5,3.65,3
1600,5,4,6.5,3,3
1600,4,4,6.5,3.3,3
1600,3,4,4.5,3.65,3
1600,3,3,4.5,3.3,3
1600,5,5,10.5,3,3
1600,5,5,8.5,2,3
1600,3,3,6.5,2.3,3
1600,3,4,4.5,1.65,3
1600,4,5,4.5,2.3,3
1600,4,4,4.5,3,3
1600,4,5,4.5,3.65,3
1600,3,3,4.5,2.65,3
1600,5,5,6.5,2,3
1600,4,4,NA,3,3
1600,5,5,4.5,2.65,3
1600,4,4,20.5,2.3,3
1600,4,5,6.5,2.3,3
1600,4,4,4.5,3.65,3
1600,4,5,6.5,3.3,3
1601,3,3,6.5,3.3,3
1601,3,4,10.5,0.75,3
1601,3,3,6.5,3,3
1601,2,3,6.5,2.3,3
1601,5,4,10.5,3,3
1601,2,2,10.5,2,3
1601,3,3,6.5,2.3,3
1601,4,4,8.5,3.95,3
1601,5,5,10.5,3,3
1601,3,4,6.5,1,3
1601,2,3,8.5,2,3
1601,5,5,6.5,3,3
1601,4,5,8.5,3.95,3
1601,4,5,8.5,3,3
1601,3,4,6.5,2.65,3
1601,4,4,6.5,2,3
1601,4,4,10.5,1.65,3
1601,4,4,4.5,2.3,3
1601,4,4,4.5,3,3
1601,4,4,6.5,3.3,3
1601,5,5,6.5,3.65,3
1601,4,4,4.5,1.65,3
1601,3,4,NA,0.75,3
1601,4,3,10.5,3.65,3
1601,4,4,6.5,2.65,3
1601,3,4,12.5,2,3
1601,3,4,10.5,1.65,3
1601,4,4,4.5,2,3
1601,4,4,6.5,3.3,3
1602,2,3,4.5,3,3
1602,3,3,6.5,1.65,3
1602,3,4,4.5,2.65,3
1602,3,3,6.5,2.3,3
1602,3,4,4.5,3.3,3
1602,4,4,6.5,1.65,3
1602,4,3,6.5,3.95,3
1602,3,4,10.5,2.65,3
1602,3,3,6.5,2,3
1602,3,3,6.5,3,3
1602,3,3,6.5,2.65,3
1602,3,4,NA,2.65,3
1602,2,2,6.5,1.65,3
1602,2,2,2.5,2,3
1602,2,2,8.5,3.3,3
1602,4,4,4.5,3.3,3
1602,1,2,4.5,3.3,3
1602,4,4,4.5,3.65,3
1602,4,4,6.5,2,3
1602,3,3,4.5,1.65,3
1602,3,3,8.5,2,3
1602,4,4,4.5,3,3
1602,4,3,6.5,2.3,3
1602,5,5,6.5,2.65,3
1602,5,4,6.5,2.3,3
1602,4,4,6.5,3.3,3
1602,4,4,6.5,2.3,3
1602,4,3,6.5,3.65,3
1602,4,4,6.5,3.3,3
1602,5,5,6.5,3.95,3
1602,3,3,14.5,2.3,3
1602,3,4,4.5,2.65,3
1603,1,2,8.5,2.65,3
1603,2,2,6.5,3,3
1603,3,3,8.5,3,3
1603,3,3,4.5,3,3
1603,0,0,6.5,0.75,3
1603,2,2,6.5,3.3,3
1603,2,2,6.5,2,3
1603,2,2,10.5,2,3
1603,4,4,6.5,3,3
1603,2,3,6.5,2.3,3
1603,4,4,4.5,3.95,3
1603,2,1,4.5,1.65,3
1603,0,3,4.5,1.65,3
1603,2,3,4.5,3.65,3
1603,4,3,10.5,3.65,3
1603,4,5,8.5,2.3,3
1603,3,2,6.5,3.65,3
1603,2,3,8.5,3.95,3
1603,0,1,8.5,3.65,3
1603,3,3,10.5,2,3
1603,2,3,6.5,2,3
1603,2,3,8.5,2.3,3
1604,4,4,6.5,2.3,3
1604,2,2,12.5,2.65,3
1604,3,3,4.5,2,3
1604,3,3,4.5,3,3
1604,3,3,4.5,3,3
1604,3,3,10.5,1,3
1604,1,2,8.5,3.3,3
1604,3,3,6.5,3.95,3
1604,2,2,6.5,2.65,3
1604,3,4,10.5,3.3,3
1604,3,3,8.5,NA,3
1604,3,3,NA,3.65,3
1604,1,3,10.5,3,3
1604,1,1,2.5,1.65,3
1604,2,3,8.5,2.3,3
1604,2,2,8.5,2.65,3
1604,4,4,4.5,3,3
1604,3,3,6.5,1.65,3
1604,2,2,10.5,3.65,3
1604,3,3,6.5,3.65,3
1604,3,4,8.5,2.65,3
1604,2,3,8.5,3.3,3
1604,1,3,6.5,2.65,3
1606,4,NA,16.5,3.95,3
1606,1,1,8.5,1.65,3
1606,0,2,12.5,3,3
1606,2,3,10.5,3,3
1606,1,1,8.5,3.3,3
1606,2,2,6.5,3.65,3
1606,1,2,10.5,2.65,3
1606,2,3,16.5,3,3
1606,2,3,4.5,3,3
1606,3,3,4.5,3.95,3
1606,1,2,2.5,3.65,3
1606,1,3,6.5,3,3
1606,3,3,8.5,3,3
1606,2,2,4.5,3,3
1606,2,3,10.5,3.65,3
1606,2,2,6.5,3.65,3
1606,2,2,6.5,2.65,3
1606,3,5,12.5,3.3,3
1606,2,2,4.5,2,3
1606,1,2,6.5,3.3,3
1606,1,3,8.5,2.65,3
1606,2,2,12.5,1.65,3
1661,4,4,4.5,3.95,3
1661,5,5,4.5,3.95,3
1661,5,4,6.5,3.3,3
1661,4,3,4.5,3.95,3
1661,4,5,6.5,3.65,3
1665,4,5,4.5,3.3,3
1665,4,4,6.5,3.95,3
1671,5,4,4.5,3.3,3
1671,5,5,6.5,3.95,3
1671,5,5,8.5,3.65,3
1671,5,5,8.5,3.3,3
1671,5,5,4.5,3.65,3
1671,5,5,4.5,3.65,3
1671,5,5,4.5,3.65,3
1671,5,5,6.5,3.3,3
1671,5,5,6.5,3.95,3
1671,4,4,6.5,3.95,3
1671,5,5,8.5,3.65,3
1671,5,4,8.5,3,3
1671,5,5,4.5,NA,3
1671,5,5,10.5,3.95,3
1671,5,5,6.5,3,3
1672,4,4,6.5,3.95,3
1672,4,4,6.5,3.65,3
1672,3,3,12.5,3.3,3
1672,5,5,12.5,3.95,3
1672,5,4,14.5,3.65,3
1672,4,4,8.5,3.3,3
1672,3,3,4.5,2.3,3
1672,4,4,8.5,3.95,3
1672,3,5,4.5,2.65,3
1672,5,5,10.5,3.95,3
1672,5,4,8.5,3.95,3
1672,5,5,12.5,3.65,3
1672,3,4,4.5,3.95,3
1672,5,5,6.5,3.3,3
1672,4,4,6.5,3.65,3
1672,3,4,8.5,NA,3
1673,3,3,6.5,3.3,3
1673,5,5,8.5,3.95,3
1673,4,5,10.5,3,3
1673,3,2,6.5,2.65,3
1673,5,5,12.5,3.95,3
1673,3,4,8.5,3.3,3
1673,4,3,6.5,2.65,3
1673,4,3,10.5,3.65,3
1673,5,5,10.5,3.3,3
1673,5,5,14.5,3.65,3
1673,4,4,6.5,3,3
1673,3,3,6.5,3.65,3
1673,4,4,4.5,3.65,3
1673,5,5,4.5,3.95,3
1673,5,5,8.5,3.3,3
1673,2,2,6.5,3.65,3
1673,4,4,6.5,3.65,3
1673,4,4,10.5,3.65,3
1673,4,4,6.5,3.3,3
1673,3,3,8.5,3,3
1673,4,3,10.5,3.3,3
1673,4,4,8.5,3.65,3
1674,5,5,NA,NA,3
1674,4,4,8.5,2.65,3
1674,3,4,8.5,3.3,3
1674,4,4,16.5,3.3,3
1674,5,4,12.5,3.65,3
1674,4,3,14.5,3.95,3
1674,5,4,14.5,3.95,3
1674,4,4,6.5,2.65,3
1674,4,4,10.5,2.65,3
1674,5,5,8.5,3,3
1674,4,3,4.5,3.95,3
1674,3,3,10.5,2.65,3
1674,5,5,6.5,3,3
1674,5,5,16.5,3.95,3
1674,4,4,4.5,3.95,3
1674,3,3,16.5,3.3,3
1674,5,4,6.5,3.65,3
1674,5,5,10.5,3.95,3
1674,4,4,6.5,3.3,3
1674,4,3,10.5,3.65,3
1674,4,4,8.5,3.95,3
1678,4,4,8.5,2.65,3
1678,5,5,6.5,3.65,3
1678,4,4,10.5,3,3
1679,4,5,6.5,3,3
1679,2,2,22.5,2,3
1679,4,4,NA,3.65,3
1679,3,4,8.5,2,3
1679,5,5,8.5,3.95,3
1679,4,4,6.5,3.65,3
1679,4,3,10.5,3.95,3
